Body weigh changes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
day,control,,,,,,,IBS-D,,,,,,,IBS-D with L-lysine deficiency,,,,,,,IBS-D with L-lysine supplemented,,,,,,,
1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,103.4782609,102.991453,101.2396694,101.5873016,102.016129,100,101.369863,88.10572687,89.47368421,89.23766816,97.30941704,101.4851485,99.47089947,102.0833333,102.5773196,98.7012987,91.62790698,98.88888889,97.61904762,94.97487437,101.6129032,100.5050505,100.921659,94.5,89.59276018,94.9044586,99.44751381,95.43147208,100.6451613
3,103.0434783,102.1367521,101.2396694,101.984127,101.6129032,102.3809524,101.826484,91.18942731,89.47368421,90.58295964,98.20627803,101.980198,100.5291005,100.5208333,97.93814433,94.37229437,98.60465116,96.66666667,97.61904762,93.46733668,101.0752688,96.46464646,97.69585253,96.5,83.71040724,96.81528662,95.5801105,91.37055838,103.8709677
4,104.7826087,103.8461538,102.4793388,102.3809524,104.0322581,103.3333333,99.543379,96.03524229,93.11740891,92.37668161,97.30941704,99.00990099,100.5291005,105.7291667,96.90721649,91.34199134,99.06976744,100,97.02380952,92.96482412,100.5376344,96.96969697,97.69585253,95,85.97285068,98.72611465,93.92265193,90.35532995,103.8709677
5,104.3478261,105.5555556,104.1322314,101.5873016,104.0322581,102.8571429,100.913242,97.35682819,95.5465587,93.2735426,97.30941704,98.01980198,102.1164021,104.1666667,97.93814433,90.47619048,98.13953488,95.55555556,92.26190476,85.92964824,90.32258065,97.97979798,98.15668203,92.5,84.61538462,100.6369427,90.05524862,87.30964467,100.6451613
6,104.7826087,105.5555556,103.7190083,102.7777778,105.2419355,100.4761905,100,89.42731278,86.23481781,92.82511211,95.96412556,95.54455446,97.35449735,106.7708333,87.62886598,83.98268398,89.30232558,97.77777778,97.02380952,79.39698492,87.6344086,102.5252525,93.0875576,92,77.37556561,104.4585987,101.6574586,88.83248731,110.3225806
7,103.9130435,106.8376068,106.1983471,101.5873016,105.6451613,99.04761905,100.913242,98.23788546,92.30769231,95.96412556,94.61883408,95.04950495,97.35449735,107.2916667,87.62886598,83.11688312,92.55813953,100.5555556,94.64285714,,82.25806452,105.0505051,86.17511521,94,84.16289593,101.2738854,96.68508287,87.81725888,107.0967742
